rowID,playerID,gameID,Year,Date,G#,Age,Tm,,Opp,Result,Tgt,Rec,recYDS,Y/R,recTD,Ctch%,Y/Tgt,Att,rushYDS,Y/A,rushTD,Cmp,Att,Cmp%,passYDS,passTD,passINT,Rate,Sk,Yds,Y/A,AY/A,Rt,Yds,Y/Rt,KRTD,Ret,Yds,Y/R,PRTD,2PM,TD,Pts,Sk,Tkl,Ast,passBonus,rushBonus,recBonus,fpts,
,191,6,2005,11/27/2005,11,25-256,BAL,@,CIN,L 29-42,7,6,87,14.5,2,1,12.43,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,26.7,
,191,7,2004,9/12/2004,1,24-180,BAL,@,CLE,L 3-20,14,9,86,9.56,0,1,6.14,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,17.6,
,191,8,2002,9/30/2002,3,22-198,BAL,,DEN,W 34-23,8,5,84,16.8,2,1,10.5,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,25.4,
,191,9,2006,11/5/2006,8,26-234,BAL,,CIN,W 26-20,5,4,84,21,0,1,16.8,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,12.4,
,191,10,2005,10/16/2005,5,25-214,BAL,,CLE,W 16-3,7,6,79,13.17,1,1,11.29,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,19.9,
,191,104,2001,11/18/2001,10,21-247,BAL,,CLE,L 17-27,1,1,24,24,1,1,24,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,9.4,
,191,105,2008,12/14/2008,14,28-273,BAL,,PIT,L 9-13,4,1,24,24,0,0,6,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,3.4,
,191,108,2003,11/23/2003,11,23-252,BAL,,SEA,W 44-41,7,1,22,22,0,0,3.14,1,7,7,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,3.9,
,191,111,2010,10/10/2010,5,30-208,BAL,,DEN,W 31-17,5,1,22,22,0,0,4.4,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,3.2,
,191,115,2001,12/23/2001,14,21-282,BAL,,CIN,W 16-0,2,1,18,18,0,1,9,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,2.8,
,191,122,2003,12/7/2003,13,23-266,BAL,,CIN,W 31-13,7,1,14,14,0,0,2,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,2.4,
,192,12,1995,12/24/1995,16,24-071,HOU,@,BUF,W 28-17,8,5,72,14.4,1,1,9,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,18.2,10.5875
,192,15,1995,12/10/1995,14,24-057,HOU,,DET,L 17-24,6,5,71,14.2,0,1,11.83,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,12.1,
,192,20,1996,9/15/1996,3,24-337,HOU,,BAL,W 29-13,7,6,64,10.67,1,1,9.14,1,0,0,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,18.4,
,192,23,1996,10/6/1996,5,24-358,HOU,@,CIN,W 30-27,7,7,59,8.43,1,1,8.43,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,18.9,
,192,26,1996,12/15/1996,15,25-062,HOU,,CIN,L 13-21,7,5,57,11.4,1,1,8.14,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,16.7,
,192,33,1996,11/17/1996,11,25-034,HOU,,MIA,L 20-23,9,5,54,10.8,1,1,6,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,16.4,
,192,35,1995,11/26/1995,12,24-043,HOU,,DEN,W 42-33,5,4,51,12.75,0,1,10.2,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,9.1,
,192,39,1995,12/3/1995,13,24-050,HOU,@,PIT,L 7-21,5,3,50,16.67,0,1,10,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,8,
,192,45,1995,11/19/1995,11,24-036,HOU,@,KAN,L 13-20,5,5,44,8.8,0,1,8.8,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,9.4,
,192,46,1996,11/24/1996,12,25-041,HOU,,CAR,L 6-31,5,4,44,11,0,1,8.8,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,8.4,
,192,90,1996,12/1/1996,13,25-048,HOU,@,NYJ,W 35-10,1,1,23,23,1,1,23,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,9.3,
,192,110,1996,11/10/1996,10,25-027,HOU,@,NOR,W 31-14,2,1,16,16,0,1,8,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,2.6,
,192,127,1995,9/3/1995,1,23-324,HOU,@,JAX,W 10-3,1,1,9,9,0,1,9,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,1.9,
,192,60,1995,11/12/1995,10,24-029,HOU,,CIN,L 25-32,3,2,39,19.5,0,1,13,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,5.9,
,192,94,1995,9/17/1995,3,23-338,HOU,,CLE,L 7-14,3,2,22,11,0,1,7.33,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,4.2,
,192,100,1996,9/8/1996,2,24-330,HOU,@,JAX,W 34-27,2,2,19,9.5,1,1,9.5,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,9.9,
