rowID,playerID,gameID,Year,Date,G#,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Sk,Yds,Y/A,AY/A,TD,Pts,KRt,KRYds,Y/Rt,KRTD,PRet,PRYds,Y/R,PRTD,PassBonus,RushBonus,RecBonus,FPTs,
,77,12,1997,10/19/1997,7,25-019,ATL,,SFO,L 28-35,13,19,1.46,0,3,2,28,14,0,66.70%,9.33,1,1,100,27,1,0,,,,,,,,,,,,,,,,0,0,0,11.78,
,77,13,1996,11/10/1996,10,24-041,ATL,@,STL,L 16-59,13,23,1.77,0,4,2,11,5.5,1,50.00%,2.75,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,11.4,
,77,14,2000,11/26/2000,13,28-057,ATL,@,OAK,L 14-41,12,26,2.17,1,2,2,21,10.5,0,100.00%,10.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,12.7,
,77,15,1997,8/31/1997,1,24-335,ATL,@,DET,L 17-28,20,33,1.65,1,3,2,26,13,0,66.70%,8.67,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,13.9,
,77,16,1996,11/17/1996,11,24-048,ATL,,NOR,W 17-15,13,35,2.69,0,5,4,21,5.25,0,80.00%,4.2,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,9.6,
,78,1,2008,9/7/2008,1,26-207,ATL,,DET,W 34-21,22,220,10,2,1,1,6,6,0,100.00%,6,,,,,,,,,,,,,,,,,,,,,,0,3,0,38.6,19.425
,78,2,2008,12/28/2008,16,26-319,ATL,,STL,W 31-27,25,208,8.32,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,29.8,
,78,3,2011,1/1/2012,16,29-322,ATL,,TAM,W 45-24,17,172,10.12,2,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,32.2,
,78,4,2009,11/8/2009,8,27-268,ATL,,WAS,W 31-17,18,166,9.22,2,3,2,14,7,0,66.70%,4.67,,,,,,,,,,,,,,,,,,,,,,0,3,0,35,
,78,5,2008,12/14/2008,14,26-305,ATL,,TAM,W 13-10,32,152,4.75,1,2,2,30,15,0,100.00%,15,,,,,,,,,,,,,,,,,,,,,,0,3,0,29.2,
,78,6,2009,11/2/2009,7,27-262,ATL,@,NOR,L 27-35,20,151,7.55,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,24.1,
,78,7,2010,10/10/2010,5,28-239,ATL,@,CLE,W 20-10,19,140,7.37,0,2,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,17,
,78,8,2008,11/2/2008,8,26-263,ATL,@,OAK,W 24-0,30,139,4.63,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,16.9,
,78,9,2011,10/16/2011,6,29-245,ATL,,CAR,W 31-17,27,139,5.15,2,3,1,8,8,0,33.30%,2.67,,,,,,,,,,,,,,,,,,,,,,0,3,0,30.7,
,78,10,2010,11/21/2010,10,28-281,ATL,@,STL,W 34-17,28,131,4.68,1,1,1,-4,-4,0,100.00%,-4,,,,,,,,,,,,,,,,,,,,,,0,3,0,22.7,
,78,11,2012,11/11/2012,9,30-272,ATL,@,NOR,L 27-31,13,15,1.15,0,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,1.5,
,78,12,2012,11/25/2012,11,30-286,ATL,@,TAM,W 24-23,13,17,1.31,1,3,3,13,4.33,0,100.00%,4.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,12,
,78,13,2011,9/25/2011,3,29-224,ATL,@,TAM,L 13-16,11,20,1.82,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,
,78,14,2009,10/18/2009,5,27-247,ATL,,CHI,W 21-14,13,30,2.31,1,2,2,16,8,0,100.00%,8,,,,,,,,,,,,,,,,,,,,,,0,0,0,12.6,
,78,15,2012,9/9/2012,1,30-209,ATL,@,KAN,W 40-24,11,32,2.91,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.2,
,78,16,2009,11/29/2009,11,27-289,ATL,,TAM,W 20-17,12,33,2.75,0,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3.3,
,79,1,2006,11/5/2006,8,24-328,MIA,@,CHI,W 31-13,29,157,5.41,0,2,2,33,16.5,0,100.00%,16.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,24,19.66
,79,2,2009,9/21/2009,2,27-283,MIA,,IND,L 23-27,24,136,5.67,2,1,0,0,,0,0.00%,0,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,28.6,
,79,3,2007,9/30/2007,4,25-292,MIA,,OAK,L 17-35,15,134,8.93,1,8,6,73,12.17,0,75.00%,9.13,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,35.7,
,79,4,2005,9/25/2005,3,23-287,MIA,,CAR,W 27-24,23,132,5.74,1,5,3,15,5,0,60.00%,3,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,26.7,
,79,5,2006,10/15/2006,6,24-307,MIA,@,NYJ,L 17-20,22,127,5.77,1,1,0,0,,0,0.00%,0,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,21.7,
,79,6,2008,10/5/2008,4,26-298,MIA,,SDG,W 17-10,24,125,5.21,1,1,1,8,8,0,100.00%,8,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,23.3,
,79,7,2006,12/31/2006,16,25-019,MIA,@,IND,L 22-27,21,115,5.48,0,1,1,10,10,0,100.00%,10,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,16.5,
,79,8,2009,10/4/2009,4,27-296,MIA,,BUF,W 38-10,20,115,5.75,2,0,0,0,,0,0.00%,,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,26.5,
,79,9,2007,10/7/2007,5,25-299,MIA,@,HOU,L 19-22,23,114,4.96,1,5,5,39,7.8,0,100.00%,7.8,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,29.3,
,79,10,2008,9/21/2008,3,26-284,MIA,@,NWE,W 38-13,17,113,6.65,4,1,1,9,9,0,100.00%,9,1,1,100,19,1,0,158.3,,,,,,,,,,,,,,,0,3,0,44.96,
,79,11,2006,11/19/2006,10,24-342,MIA,,MIN,W 24-20,11,5,0.45,0,2,0,0,,0,0.00%,0,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,0,0,0.5,
,79,12,2010,11/14/2010,9,28-337,MIA,,TEN,W 29-17,12,11,0.92,1,2,0,0,,0,0.00%,0,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,0,0,7.1,
,79,13,2008,9/14/2008,2,26-277,MIA,@,ARI,L 10-31,11,25,2.27,1,5,2,19,9.5,0,40.00%,3.8,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,0,0,12.4,
,79,14,2008,10/19/2008,6,26-312,MIA,,BAL,L 13-27,13,27,2.08,0,1,1,1,1,0,100.00%,1,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,0,0,3.8,
,79,15,2009,11/1/2009,7,27-324,MIA,@,NYJ,W 30-25,11,27,2.45,0,2,1,2,2,0,50.00%,1,0,1,0,0,0,0,39.6,1,9,0,0,,,,,,,,,,,0,0,0,3.9,
,79,16,2010,10/4/2010,4,28-296,MIA,,NWE,L 14-41,11,27,2.45,0,4,4,29,7.25,0,100.00%,7.25,0,0,,0,0,0,,0,,,,,,,,,,,,,,0,0,0,9.6,
,80,1,1971,10/24/1971,6,24-303,MIA,@,NYJ,W 30-14,20,137,6.85,2,,1,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,30.1,15.89375
,80,2,1974,12/2/1974,12,27-342,MIA,,CIN,W 24-3,24,123,5.13,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,15.3,
,80,3,1969,11/9/1969,9,22-319,MIA,@,BOS,W 17-16,16,121,7.56,1,,1,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,22.4,
,80,4,1972,9/17/1972,1,25-267,MIA,@,KAN,W 20-10,21,118,5.62,1,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,20.8,
,80,5,1970,12/6/1970,12,23-346,MIA,,BOS,W 37-20,21,115,5.48,1,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,20.5,
,80,6,1972,11/27/1972,11,25-338,MIA,,STL,W 31-10,16,114,7.13,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,14.4,
,80,7,1973,10/15/1973,5,26-294,MIA,@,CLE,W 17-9,21,114,5.43,2,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,26.4,
,80,8,1970,11/30/1970,11,23-340,MIA,@,ATL,W 20-7,19,108,5.68,1,,1,-11,-11,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,19.7,
,80,9,1972,10/22/1972,6,25-302,MIA,,BUF,W 24-23,18,107,5.94,1,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,19.7,
,80,10,1973,11/4/1973,8,26-314,MIA,@,NYJ,W 24-14,19,107,5.63,0,,1,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,15.6,
,80,11,1968,9/21/1968,2,21-271,MIA,,OAK,L 21-47,12,17,1.42,1,,2,24,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,12.1,
,80,12,1968,12/15/1968,14,21-356,MIA,,NYJ,L 7-31,11,19,1.73,1,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7.9,
,80,13,1968,9/14/1968,1,21-264,MIA,,HOU,L 10-24,10,26,2.6,0,,2,-5,-2.5,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.1,
,80,14,1970,11/15/1970,9,23-325,MIA,,NOR,W 21-10,10,29,2.9,1,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8.9,
,80,15,1970,11/22/1970,10,23-332,MIA,,BAL,W 34-17,11,30,2.73,0,,1,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.5,
,80,16,1968,11/24/1968,11,21-335,MIA,@,BOS,W 34-10,10,31,3.1,0,,2,8,4,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11.9,
,81,1,2003,11/23/2003,11,24-331,NOR,@,PHI,L 20-33,19,184,9.68,2,6,4,48,12,0,66.70%,8,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,42.2,20.925
,81,2,2003,11/16/2003,10,24-324,NOR,,ATL,W 23-20,28,173,6.18,2,10,9,64,7.11,0,90.00%,6.4,0,1,0,0,0,0,,,,,,,,,,,,,,,,0,3,0,47.7,
,81,3,2003,11/30/2003,12,24-338,NOR,@,WAS,W 24-20,30,165,5.5,0,6,4,31,7.75,0,66.70%,5.17,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,26.6,
,81,4,2004,1/2/2005,16,26-006,NOR,@,CAR,W 21-18,28,140,5,1,1,1,14,14,0,100.00%,14,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,25.4,
,81,5,2002,10/20/2002,7,23-297,NOR,,SFO,W 35-27,21,139,6.62,0,7,5,35,7,1,71.40%,5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,31.4,
,81,6,2006,12/3/2006,12,27-341,NOR,,SFO,W 34-10,26,136,5.23,0,1,1,4,4,0,100.00%,4,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,18,
,81,7,2005,10/2/2005,4,26-279,NOR,,BUF,W 19-7,27,130,4.81,0,3,2,16,8,0,66.70%,5.33,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,19.6,
,81,8,2004,12/26/2004,15,25-365,NOR,,ATL,W 26-13,29,128,4.41,0,0,0,0,,0,0.00%,,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,15.8,
,81,9,2002,12/8/2002,13,23-346,NOR,@,BAL,W 37-25,32,127,3.97,3,8,3,10,3.33,0,37.50%,1.25,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,37.7,
,81,10,2004,11/14/2004,9,25-323,NOR,,KAN,W 27-20,16,127,7.94,1,0,0,0,,0,0.00%,,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,21.7,
,81,11,2003,9/21/2003,3,24-268,NOR,@,TEN,L 12-27,11,8,0.73,0,3,3,23,7.67,0,100.00%,7.67,0,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,6.1,
,81,12,2002,12/22/2002,15,23-360,NOR,@,CIN,L 13-20,15,26,1.73,0,2,0,0,,0,0.00%,0,0,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,2.6,
,81,13,2005,10/9/2005,5,26-286,NOR,@,GNB,L 3-52,11,31,2.82,0,3,3,33,11,0,100.00%,11,0,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,9.4,
,81,14,2006,11/5/2006,8,27-313,NOR,@,TAM,W 31-14,15,32,2.13,1,2,2,12,6,0,100.00%,6,0,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,12.4,
,81,15,2007,9/6/2007,1,28-253,NOR,@,IND,L 10-41,10,38,3.8,0,2,2,7,3.5,0,100.00%,3.5,0,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,6.5,
,81,16,2006,10/1/2006,4,27-278,NOR,@,CAR,L 18-21,11,39,3.55,1,1,1,8,8,0,100.00%,8,0,0,,0,0,,,,,,,,,,,,,,,,,0,0,0,11.7,
,82,1,1999,10/31/1999,7,22-163,NOR,,CLE,L 16-21,40,179,4.48,0,3,3,8,2.67,0,100.00%,2.67,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,24.7,20.52875
,82,2,2000,10/22/2000,7,23-154,NOR,@,ATL,W 21-19,29,156,5.38,3,6,4,37,9.25,0,66.70%,6.17,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,44.3,
,82,3,2001,10/14/2001,4,24-146,NOR,@,CAR,W 27-25,31,147,4.74,1,7,4,31,7.75,0,57.10%,4.43,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,30.8,
,82,4,2000,10/15/2000,6,23-147,NOR,,CAR,W 24-6,38,144,3.79,2,4,3,35,11.67,0,75.00%,8.75,1,1,100,34,0,0,,,,,,,,,,,,,,,,0,3,0,37.26,
,82,5,2001,10/7/2001,3,24-139,NOR,,MIN,W 28-15,30,136,4.53,1,6,5,42,8.4,0,83.30%,7,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,31.8,
,82,6,2000,10/8/2000,5,23-140,NOR,@,CHI,W 31-10,30,128,4.27,1,4,4,57,14.25,0,100.00%,14.25,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,31.5,
,82,7,2001,11/11/2001,8,24-174,NOR,@,SFO,L 27-28,24,121,5.04,0,6,3,52,17.33,0,50.00%,8.67,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,23.3,
,82,8,2001,11/18/2001,9,24-181,NOR,,IND,W 34-20,28,120,4.29,1,4,4,48,12,0,100.00%,12,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,29.8,
,82,9,1999,10/24/1999,6,22-156,NOR,@,NYG,L 3-31,24,111,4.63,0,2,1,-9,-9,0,50.00%,-4.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,14.2,
,82,10,2000,9/17/2000,3,23-119,NOR,@,SEA,L 10-20,23,107,4.65,0,5,5,35,7,0,100.00%,7,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,22.2,
,82,11,1999,1/2/2000,16,22-226,NOR,@,CAR,L 13-45,14,7,0.5,0,7,5,5,1,0,71.40%,0.71,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.2,
,82,12,2001,12/23/2001,14,24-216,NOR,@,TAM,L 21-48,10,26,2.6,0,6,4,15,3.75,0,66.70%,2.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,8.1,
,82,13,2001,1/6/2002,16,24-230,NOR,,SFO,L 0-38,11,33,3,0,5,4,-8,-2,0,80.00%,-1.6,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.5,
,82,14,1999,10/17/1999,5,22-149,NOR,,TEN,L 21-24,17,35,2.06,0,0,0,0,,0,0.00%,,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,3.5,
,82,15,1999,9/12/1999,1,22-114,NOR,,CAR,W 19-10,10,40,4,0,0,0,0,,0,0.00%,,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,4,
,82,16,1999,11/7/1999,8,22-170,NOR,,TAM,L 16-31,14,41,2.93,0,6,4,22,5.5,0,66.70%,3.67,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,10.3,
,83,1,2000,10/22/2000,7,25-364,CIN,,DEN,W 31-21,22,278,12.64,2,0,0,0,,0,0.00%,,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,42.8,24.15
,83,2,1997,12/4/1997,14,23-041,CIN,,TEN,W 41-14,39,246,6.31,4,2,2,30,15,0,100.00%,15,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,56.6,
,83,3,2000,12/3/2000,13,26-040,CIN,,ARI,W 24-13,35,216,6.17,1,0,0,0,,0,0.00%,,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,30.6,
,83,4,1999,12/12/1999,14,25-049,CIN,,CLE,W 44-28,28,192,6.86,3,4,2,20,10,0,50.00%,5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,44.2,
,83,5,2001,10/28/2001,7,27-004,CIN,@,DET,W 31-27,27,184,6.81,2,6,3,18,6,1,50.00%,3,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,44.2,
,83,6,1999,10/10/1999,5,24-351,CIN,@,CLE,W 18-17,28,168,6,0,3,1,1,1,0,33.30%,0.33,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,20.9,
,83,7,2002,10/6/2002,5,27-347,CIN,@,IND,L 21-28,23,164,7.13,2,7,6,21,3.5,0,85.70%,3,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,39.5,
,83,8,2001,10/14/2001,5,26-355,CIN,,CLE,W 24-14,31,140,4.52,1,3,3,16,5.33,0,100.00%,5.33,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,27.6,
,83,9,2002,10/27/2002,7,28-003,CIN,,TEN,L 24-30,30,138,4.6,1,2,0,0,,0,0.00%,0,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,22.8,
,83,10,2000,10/29/2000,8,26-005,CIN,@,CLE,W 12-3,27,137,5.07,1,1,0,0,,0,0.00%,0,0,0,,0,0,0,,,,,,,,,,,,,,,,0,3,0,22.7,
,83,11,2000,9/24/2000,3,25-336,CIN,@,BAL,L 0-37,12,9,0.75,0,4,3,22,7.33,0,75.00%,5.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,6.1,
,83,12,2000,11/5/2000,9,26-012,CIN,,BAL,L 7-27,16,23,1.44,0,2,1,9,9,0,50.00%,4.5,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,4.2,
,83,13,1999,12/26/1999,15,25-063,CIN,@,BAL,L 0-22,10,27,2.7,0,7,5,30,6,0,71.40%,4.29,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,10.7,
,83,14,1998,9/20/1998,3,23-331,CIN,,GNB,L 6-13,16,28,1.75,0,1,0,0,,0,0.00%,0,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,2.8,
,83,15,2001,10/21/2001,6,26-362,CIN,,CHI,L 0-24,16,30,1.88,0,4,0,0,,0,0.00%,0,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,3,
,83,16,1999,10/31/1999,8,25-007,CIN,,JAX,L 10-41,14,32,2.29,0,3,2,25,12.5,0,66.70%,8.33,0,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,7.7,
,84,1,2004,11/28/2004,11,25-058,CIN,,CLE,W 58-48,26,202,7.77,2,2,1,5,5,0,50.00%,2.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,36.7,20.45
,84,2,2003,11/9/2003,9,24-039,CIN,,HOU,W 34-27,43,182,4.23,2,2,2,18,9,0,100.00%,9,,,,,,,,,,,,,,,,,,,,,,0,3,0,37,
,84,3,2003,12/14/2003,14,24-074,CIN,,SFO,W 41-38,21,174,8.29,2,2,2,8,4,0,100.00%,4,,,,,,,,,,,,,,,,,,,,,,0,3,0,35.2,
,84,4,2005,12/11/2005,13,26-071,CIN,,CLE,W 23-20,30,169,5.63,1,4,3,11,3.67,0,75.00%,2.75,,,,,,,,,,,,,,,,,,,,,,0,3,0,30,
,84,5,2003,11/16/2003,10,24-046,CIN,,KAN,W 24-19,22,165,7.5,0,2,2,12,6,0,100.00%,6,,,,,,,,,,,,,,,,,,,,,,0,3,0,22.7,
,84,6,2006,9/17/2006,2,26-351,CIN,,CLE,W 34-17,26,145,5.58,2,2,2,3,1.5,0,100.00%,1.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,31.8,
,84,7,2004,12/19/2004,14,25-079,CIN,,BUF,L 17-33,23,130,5.65,1,2,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,22,
,84,8,2006,12/24/2006,15,27-084,CIN,@,DEN,L 23-24,30,129,4.3,1,4,2,11,5.5,0,50.00%,2.75,,,,,,,,,,,,,,,,,,,,,,0,3,0,25,
,84,9,2005,9/11/2005,1,25-345,CIN,@,CLE,W 27-13,26,126,4.85,1,2,2,12,6,0,100.00%,6,,,,,,,,,,,,,,,,,,,,,,0,3,0,24.8,
,84,10,2004,10/3/2004,4,25-002,CIN,@,PIT,L 17-28,24,123,5.13,1,2,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,21.3,
,84,11,2007,9/23/2007,3,27-357,CIN,@,SEA,L 21-24,17,9,0.53,0,2,1,33,33,0,50.00%,16.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.2,
,84,12,2005,1/1/2006,16,26-092,CIN,@,KAN,L 3-37,10,18,1.8,0,1,1,-1,-1,0,100.00%,-1,,,,,,,,,,,,,,,,,,,,,,0,0,0,2.7,
,84,13,2003,11/30/2003,12,24-060,CIN,@,PIT,W 24-20,10,29,2.9,0,1,1,4,4,0,100.00%,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.3,
,84,14,2003,12/21/2003,15,24-081,CIN,@,STL,L 10-27,11,30,2.73,0,2,2,17,8.5,0,100.00%,8.5,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.7,
,84,15,2004,12/26/2004,15,25-086,CIN,,NYG,W 23-22,19,31,1.63,1,3,2,13,6.5,0,66.70%,4.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,12.4,
,84,16,2007,12/2/2007,12,28-062,CIN,@,PIT,L 10-24,14,34,2.43,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9.4,
,85,1,2001,11/11/2001,8,24-073,SEA,,OAK,W 34-27,35,266,7.6,3,1,1,7,7,0,100.00%,7,,,,,,,,,,,,,,,,,,,,,,0,3,0,49.3,24.20625
,85,2,2006,11/27/2006,11,29-089,SEA,,GNB,W 34-24,40,201,5.03,0,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,23.1,
,85,3,2004,10/31/2004,7,27-062,SEA,,CAR,W 23-17,32,195,6.09,1,4,3,13,4.33,1,75.00%,3.25,,,,,,,,,,,,,,,,,,,,,,0,3,0,38.8,
,85,4,2001,10/7/2001,4,24-038,SEA,,JAX,W 24-15,31,176,5.68,2,4,2,15,7.5,0,50.00%,3.75,,,,,,,,,,,,,,,,,,,,,,0,3,0,36.1,
,85,5,2004,11/14/2004,9,27-076,SEA,@,STL,L 12-23,22,176,8,0,2,1,3,3,0,50.00%,1.5,,,,,,,,,,,,,,,,,,,,,,0,3,0,21.9,
,85,6,2005,11/6/2005,8,28-068,SEA,@,ARI,W 33-19,23,173,7.52,2,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,32.3,
,85,7,2005,12/18/2005,14,28-110,SEA,@,TEN,W 28-24,26,172,6.62,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,26.2,
,85,8,2005,11/13/2005,9,28-075,SEA,,STL,W 31-16,33,165,5,3,1,1,9,9,0,100.00%,9,,,,,,,,,,,,,,,,,,,,,,0,3,0,39.4,
,85,9,2004,11/7/2004,8,27-069,SEA,@,SFO,W 42-27,26,160,6.15,2,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,31,
,85,10,2004,12/26/2004,15,27-118,SEA,,ARI,W 24-21,30,154,5.13,3,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,36.4,
,85,11,2001,9/30/2001,3,24-031,SEA,@,OAK,L 14-38,10,18,1.8,1,8,7,66,9.43,0,87.50%,8.25,,,,,,,,,,,,,,,,,,,,,,0,0,0,21.4,
,85,12,2002,11/17/2002,10,25-079,SEA,,DEN,L 9-31,11,18,1.64,0,8,6,23,3.83,0,75.00%,2.88,,,,,,,,,,,,,,,,,,,,,,0,0,0,10.1,
,85,13,2007,10/7/2007,5,30-038,SEA,@,PIT,L 0-21,11,25,2.27,0,4,3,7,2.33,0,75.00%,1.75,,,,,,,,,,,,,,,,,,,,,,0,0,0,6.2,
,85,14,2001,12/9/2001,12,24-101,SEA,@,DEN,L 7-20,12,28,2.33,0,3,2,4,2,0,66.70%,1.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.2,
,85,15,2002,10/20/2002,6,25-051,SEA,@,STL,L 20-37,12,30,2.5,0,4,1,16,16,0,25.00%,4,,,,,,,,,,,,,,,,,,,,,,0,0,0,5.6,
,85,16,2007,11/4/2007,8,30-066,SEA,@,CLE,L 30-33,14,32,2.29,0,3,1,1,1,0,33.30%,0.33,,,,,,,,,,,,,,,,,,,,,,0,0,0,4.3,
,86,1,1994,12/11/1994,14,26-321,SEA,@,HOU,W 16-14,30,185,6.17,1,0,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,27.5,17.7125
,86,2,1993,9/19/1993,3,25-238,SEA,@,NWE,W 17-14,36,174,4.83,1,,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,26.4,
,86,3,1993,12/19/1993,14,25-329,SEA,,PHO,L 27-30,27,168,6.22,1,,0,0,,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,0,3,0,25.8,
,86,4,1992,11/22/1992,11,24-303,SEA,,KAN,L 14-24,20,154,7.7,1,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,24.4,
,86,5,1996,10/27/1996,8,28-277,SEA,,SDG,W 32-13,19,146,7.68,1,4,4,40,10,0,100.00%,10,,,,,,,,,,,,,,,,,,,,,,0,3,0,31.6,
,86,6,1995,11/19/1995,11,27-299,SEA,@,WAS,W 27-20,29,136,4.69,1,4,3,-24,-8,0,75.00%,-6,,,,,,,,,,,,,,,,,,,,,,0,3,0,23.2,
,86,7,1995,10/29/1995,8,27-278,SEA,@,ARI,L 14-20,23,127,5.52,0,1,0,0,,0,0.00%,0,,,,,,,,,,,,,,,,,,,,,,0,3,0,15.7,
